ID,NOTA_WSW,NOTA_TK,RANK
2016-09,embargo indicadores asociados construccion manufactura registrado retrocesos ultimos dos meses debido debilidad inversion,sin embargo los indicadores asociados a la construccion y manufactura han registrado retrocesos en los ultimos dos meses debido a la debilidad de la inversion,9
2016-10,expectativas inflacion meses continuan disminuyendo gradualmentelos efectos aumentos precios alimentos servicios publicos tipo cambio inflacion sido menores meses anterioresla actividad economica local viene creciendo ritmo cercano potencial economia mundial continua registrando seniales mixtas recuperacion produccion empleo asi menor volatilidad mercados financieros,las expectativas de inflacion a [NUM] meses continuan disminuyendo gradualmentelos efectos de los aumentos de los precios de algunos alimentos servicios publicos y del tipo de cambio sobre la inflacion han sido menores que en los meses anterioresla actividad economica local viene creciendo a un ritmo cercano a su potencial y la economia mundial continua registrando seniales mixtas de recuperacion en la produccion y el empleo asi como una menor volatilidad en los mercados financieros,1
2016-10,directorio encuentra atento nueva informacion inflacion determinantes horizonte proyeccion considerar ajustes tasa referencia,el directorio se encuentra atento a la nueva informacion sobre la inflacion y sus determinantes en el horizonte de proyeccion para considerar ajustes en la tasa de referencia,2
2016-10,inflacion tasa interanual paso setiembre,la inflacion de [DATE] fue [NUM] con lo que su tasa interanual paso de [NUM] en [DATE] a [NUM] en setiembre,3
2016-10,indicadores expectativas empresariales mejoraron cuarto mes consecutivo ubicandose tramo optimista,los indicadores de expectativas empresariales mejoraron por cuarto mes consecutivo ubicandose todos en el tramo optimista,4
2016-10,embargo indicadores asociados construccion manufactura registrado retrocesos ultimos tres meses debido debilidad inversion,sin embargo los indicadores asociados a la construccion y manufactura han registrado retrocesos en los ultimos tres meses debido a la debilidad de la inversion,5
2016-11,expectativas inflacion meses encuentran dentro rango metalos efectos aumentos precios alimentos combustibles inflacion sido transitorios espera pronta convergencia inflacion rango metala actividad economica local viene creciendo ritmo cercano potencial economia mundial continua registrando seniales mixtas recuperacion produccion empleo asi mayor incertidumbre mercados financieros internacionales frente economia peruana mantiene solidos fundamentos,las expectativas de inflacion a [NUM] meses se encuentran dentro del rango metalos efectos de los aumentos de los precios de algunos alimentos y combustibles sobre la inflacion de [DATE] y [DATE] han sido transitorios por lo que se espera una pronta convergencia de la inflacion al rango metala actividad economica local viene creciendo a un ritmo cercano a su potencial y la economia mundial continua registrando seniales mixtas de recuperacion en la produccion y el empleo asi como una mayor incertidumbre en los mercados financieros internacionales frente a lo cual la economia peruana mantiene solidos fundamentos,1
2016-11,espera tasa inflacion ubique alrededor,se espera que la tasa de inflacion se ubique alrededor de [NUM] en [NUM] y [NUM] en [NUM],2
2016-11,inflacion alza precios alimentos tasa interanual paso octubre,la inflacion de [DATE] fue [NUM] por el alza en los precios de algunos alimentos con lo que su tasa interanual paso de [NUM] en [DATE] a [NUM] en octubre,3
2016-11,expectativas inflacion mantienen senda decreciente dentro rango meta siguientes dos anios,las expectativas de inflacion mantienen una senda decreciente dentro del rango meta para los siguientes dos anios,4
2016-11,linea anterior expectativas crecimiento producto bruto interno ubicaron,en linea con lo anterior las expectativas de crecimiento del producto bruto interno para [NUM] se ubicaron en [NUM] y para [NUM] en [NUM],5
2016-11,embargo indicadores asociados construccion manufactura registrado retrocesos ultimos meses debido debilidad inversion,sin embargo los indicadores asociados a la construccion y manufactura han registrado retrocesos en los ultimos meses debido a la debilidad de la inversion,6
2016-12,decision consistente proyeccion inflacion aproxima hacia fines toma cuenta,esta decision es consistente con una proyeccion de inflacion que se aproxima a [NUM] hacia fines de [NUM] y toma en cuenta que,1
2016-12,expectativas inflacion meses incrementado ligeramente mantienen senda decreciente dentro rango meta siguientes dos aniosel deficit hidrico generado factores climaticos adversos viene afectando inflacion manera transitoriase espera actividad economica proximos trimestres crezca tasa similar potencial economia mundial registra seniales recuperacion menor volatilidad mercados financieros,las expectativas de inflacion a [NUM] meses se han incrementado ligeramente pero mantienen una senda decreciente dentro del rango meta para los siguientes dos aniosel deficit hidrico generado por factores climaticos adversos viene afectando a la inflacion de manera transitoriase espera que la actividad economica en los proximos trimestres crezca a una tasa similar a su potencial y la economia mundial registra seniales de recuperacion y menor volatilidad en los mercados financieros,2
2016-12,inflacion alza precio alimentos electricidad tasa interanual disminuyo noviembre,la inflacion de [DATE] fue [NUM] por el alza en el precio de algunos alimentos y de electricidad con lo que su tasa interanual disminuyo de [NUM] en [DATE] a [NUM] en noviembre,3
2016-12,tasa inflacion alimentos energia tasa interanual mantiene,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual se mantiene en [NUM],4
2016-12,indicadores asociados construccion manufactura registran retrocesos ultimos meses debido debilidad inversion,los indicadores asociados a la construccion y manufactura registran retrocesos en los ultimos meses debido a la debilidad de la inversion,5
2016-12,embargo indicadores expectativas empresariales mantienen niveles elevados dentro tramo optimista,sin embargo los indicadores de expectativas empresariales se mantienen en niveles elevados dentro del tramo optimista,6
2016-12,expectativas crecimiento producto bruto interno ubican,las expectativas de crecimiento del producto bruto interno para [NUM] se ubican en [NUM] y para [NUM] en [NUM],7
2017-01,decision consistente proyeccion inflacion converge rango meta hacia mediados,esta decision es consistente con una proyeccion de inflacion que converge al rango meta hacia mediados de [NUM],1
2017-01,expectativas inflacion meses mantienen rango meta continuan mostrando senda decrecienteel deficit hidrico viene afectando negativamente campania agricola esperandose impacto transitorioel crecimiento actividad economica desacelerado ultimo trimestre contexto menor gasto publico,las expectativas de inflacion a [NUM] meses se mantienen en el rango meta y continuan mostrando una senda decrecienteel deficit hidrico viene afectando negativamente la campania agricola esperandose que su impacto sea transitorioel crecimiento de la actividad economica se ha desacelerado en el ultimo trimestre de [NUM] en un contexto de menor gasto publico,2
2017-01,espera actividad economica proximos trimestres crezca tasa similar potencial aumento inversion mejores terminos intercambio economia mundial registra seniales recuperacion menor volatilidad mercados financieros,se espera que la actividad economica en los proximos trimestres crezca a una tasa similar a su potencial por un aumento de la inversion y de mejores terminos de intercambio y la economia mundial registra seniales de recuperacion y de menor volatilidad en los mercados financieros,3
2017-01,inflacion alza precio alimentos electricidad tasa interanual disminuyo diciembre,la inflacion de [DATE] fue [NUM] por el alza en el precio de algunos alimentos y de electricidad con lo que su tasa interanual disminuyo de [NUM] en [DATE] a [NUM] en diciembre,4
2017-01,tasa inflacion alimentos energia tasa interanual redujo dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual se redujo de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta,5
2017-01,linea anterior expectativas crecimiento producto bruto interno ubican,en linea con lo anterior las expectativas de crecimiento del producto bruto interno para [NUM] se ubican en [NUM],6
2017-02,decision consistente proyeccion inflacion converge rango meta,esta decision es consistente con una proyeccion de inflacion que converge al rango meta durante [NUM],1
2017-02,expectativas inflacion meses mantienen rango meta continuan mostrando senda decrecientealteraciones climaticas vienen afectando precio alimentos espera impacto temporalel crecimiento actividad economica desacelerado ultimo trimestre contexto menor gasto publico,las expectativas de inflacion a [NUM] meses se mantienen en el rango meta y continuan mostrando una senda decrecientealteraciones climaticas vienen afectando el precio de algunos alimentos y se espera que su impacto sea temporalel crecimiento de la actividad economica se ha desacelerado en el ultimo trimestre de [NUM] en un contexto de menor gasto publico,2
2017-02,espera actividad economica proximos trimestres crezca tasa similar potencial aumento inversion mejores terminos intercambio economia mundial registra seniales recuperacion aunque mayor incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres crezca a una tasa similar a su potencial por un aumento de la inversion y de mejores terminos de intercambio y la economia mundial registra seniales de recuperacion aunque con una mayor incertidumbre respecto a las politicas de economias desarrolladas,3
2017-02,directorio encuentra atento nueva informacion inflacion determinantes considerar ajustes tasa referencia,el directorio se encuentra atento a la nueva informacion sobre la inflacion y sus determinantes para considerar ajustes en la tasa de referencia,4
2017-02,inflacion impulsada alza precio alimentos tasa interanual inflacion disminuyo enero,la inflacion de [DATE] fue [NUM] impulsada por el alza en el precio de algunos alimentos con lo cual tasa interanual de inflacion disminuyo de [NUM] en [DATE] a [NUM] en enero,5
2017-02,tasa inflacion alimentos energia tasa interanual paso dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta,6
2017-02,linea anterior expectativas crecimiento producto bruto interno ubican,en linea con lo anterior las expectativas de crecimiento del producto bruto interno para [NUM] se ubican entre [NUM] y [NUM],7
2017-03,expectativas inflacion meses mantienen rango meta continuan mostrando senda decrecientealteraciones climaticas vienen afectando precio alimentos espera impacto temporalel crecimiento actividad economica desacelerado contexto menor gasto publico,las expectativas de inflacion a [NUM] meses se mantienen en el rango meta y continuan mostrando una senda decrecientealteraciones climaticas vienen afectando el precio de algunos alimentos y se espera que su impacto sea temporalel crecimiento de la actividad economica se ha desacelerado en un contexto de menor gasto publico,1
2017-03,espera actividad economica proximos trimestres crezca tasa similar potencial aumento inversion mejores terminos intercambio economia mundial registra seniales recuperacion aunque incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres crezca a una tasa similar a su potencial por un aumento de la inversion y de mejores terminos de intercambio y la economia mundial registra seniales de recuperacion aunque con incertidumbre respecto a las politicas de economias desarrolladas,2
2017-03,inflacion impulsada alza precio alimentos debido factores climaticos tasa interanual inflacion aumento febrero,la inflacion de [DATE] fue [NUM] impulsada por el alza en el precio de algunos alimentos debido a factores climaticos con lo cual tasa interanual de inflacion aumento de [NUM] en [DATE] a [NUM] en febrero,3
2017-03,tasa inflacion alimentos energia tasa interanual disminuyo dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual disminuyo de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta,4
2017-04,aceleracion inflacion caracter temporal choques oferta derivados niniolas expectativas inflacion meses ubican temporalmente cerca limite superior rango metael crecimiento actividad economica continuado desacelerandose primer trimestre ritmo debajo potencial,la aceleracion de la inflacion tiene caracter temporal por los choques de oferta derivados de el niniolas expectativas de inflacion a [NUM] meses se ubican temporalmente cerca del limite superior del rango metael crecimiento de la actividad economica ha continuado desacelerandose en el primer trimestre de [NUM] con un ritmo por debajo de su potencial,1
2017-04,espera actividad economica proximos trimestres muestre gradualmente mayor dinamismo aumento gasto publico mayores precios exportacion economia mundial registra seniales recuperacion aunque mantiene incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres muestre gradualmente un mayor dinamismo por el aumento del gasto publico y mayores precios de exportacion y la economia mundial registra seniales de recuperacion aunque se mantiene la incertidumbre respecto a las politicas de economias desarrolladas,2
2017-04,inflacion extraordinariamente alta incremento precios alimentos afectados lluvias asociadas ninio tasa interanual inflacion aumento marzo,la inflacion de [DATE] fue extraordinariamente alta [NUM] por el incremento de los precios de alimentos afectados por las lluvias asociadas a el ninio con lo cual la tasa interanual de inflacion aumento de [NUM] en [DATE] a [NUM] en marzo,3
2017-04,cabe recordar historicamente inflacion sido afectada choques oferta elevado transitoriamente luego revertido tambien viene dando oportunidad,cabe recordar que historicamente la inflacion ha sido afectada por choques de oferta que la han elevado transitoriamente y que luego se han revertido lo que tambien se viene dando en esta oportunidad,4
2017-05,nivel tasa referencia compatible proyeccion inflacion converge rango meta mantiene rango meta,este nivel de tasa de referencia es compatible con una proyeccion de inflacion que converge al rango meta durante [NUM] y se mantiene en el rango meta en [NUM],1
2017-05,reversion choques oferta afectaron inflacion primer trimestre confirmandose tendencia proyectada mes previolas expectativas inflacion meses ubican temporalmente cerca limite superior rango metael crecimiento actividad economica continuado desacelerandose ultimos meses ritmo debajo potencial,la reversion de los choques de oferta que afectaron a la inflacion en el primer trimestre confirmandose la tendencia proyectada el mes previolas expectativas de inflacion a [NUM] meses se ubican temporalmente cerca del limite superior del rango metael crecimiento de la actividad economica ha continuado desacelerandose en los ultimos meses con un ritmo por debajo de su potencial,2
2017-05,espera actividad economica proximos trimestres recupere aumento gasto publico efecto mayores precios exportaciones economia mundial continua recuperandose gradualmente aunque mantiene cierta incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres se recupere por el aumento del gasto publico y por el efecto de los mayores precios de exportaciones y la economia mundial continua recuperandose gradualmente aunque se mantiene cierta incertidumbre respecto a las politicas de economias desarrolladas,3
2017-05,directorio encuentra atento nueva informacion inflacion determinantes considerar ser necesario modificaciones adicionales posicion politica monetaria,el directorio se encuentra atento a la nueva informacion sobre la inflacion y sus determinantes para considerar de ser necesario modificaciones adicionales en la posicion de politica monetaria,4
2017-05,inflacion significativa reversion aumento precios alimentos tasa interanual inflacion redujo abril,la inflacion de [DATE] fue [NUM] por la significativa reversion del aumento en los precios de algunos alimentos con lo cual tasa interanual de inflacion se redujo de [NUM] en [DATE] a [NUM] en abril,5
2017-05,indicadores expectativas empresariales recuperaron reflejaria caracter transitorio desaceleracion economica primer trimestre,los indicadores de expectativas empresariales se recuperaron en [DATE] lo que reflejaria el caracter transitorio de la desaceleracion economica del primer trimestre,6
2017-05,misma sesion directorio acordo reducir tasas interes operaciones activas pasivas moneda nacional banco central sistema financiero efectuadas subasta,en la misma sesion de directorio se acordo reducir las tasas de interes de las operaciones activas y pasivas en moneda nacional del banco central con el sistema financiero efectuadas fuera de subasta,7
2017-06,reversion choques oferta afectaron inflacion primer trimestre continuo acercandose inflacion limite superior rango metalas expectativas inflacion meses retornaron rango metael crecimiento actividad economica mantiene ritmo debajo potencial,la reversion de los choques de oferta que afectaron a la inflacion en el primer trimestre continuo en [DATE] acercandose la inflacion al limite superior del rango metalas expectativas de inflacion a [NUM] meses retornaron al rango metael crecimiento de la actividad economica se mantiene a un ritmo por debajo de su potencial,1
2017-06,espera actividad economica proximos trimestres recupere aumento gasto publico efecto mayores precios exportaciones va anio economia mundial continua recuperandose gradualmente aunque mantiene cierta incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres se recupere por el aumento del gasto publico y por el efecto de los mayores precios de exportaciones en lo que va del anio y la economia mundial continua recuperandose gradualmente aunque se mantiene cierta incertidumbre respecto a las politicas de economias desarrolladas,2
2017-06,inflacion significativa reversion aumento precios alimentos tasa interanual inflacion redujo segundo mes consecutivo mayo,la inflacion de [DATE] fue [NUM] por la significativa reversion del aumento en los precios de algunos alimentos con lo cual tasa interanual de inflacion se redujo por segundo mes consecutivo de [NUM] en [DATE] a [NUM] en mayo,3
2017-06,indicadores expectativas empresariales mantienen rango optimista aunque debajo niveles observados primer trimestre,los indicadores de expectativas empresariales se mantienen en el rango optimista aunque por debajo de sus niveles observados en el primer trimestre,4
2017-07,tasa referencia compatible proyeccion inflacion mantiene dentro rango meta,esta tasa de referencia es compatible con una proyeccion de inflacion que se mantiene dentro del rango meta durante [NUM] y [NUM],1
2017-07,reversion choques oferta afectaron inflacion primer trimestre continuo inflacion retorno rango meta,la reversion de los choques de oferta que afectaron a la inflacion en el primer trimestre continuo en [DATE] con lo que la inflacion retorno al rango meta,2
2017-07,parte inflacion alimentos energia continuo descendiendo dentro rango metala expectativa inflacion meses siguio reduciendose permanece dentro rango metael crecimiento actividad economica mantiene debajo potencial,por su parte la inflacion sin alimentos y energia continuo descendiendo dentro del rango metala expectativa de inflacion a [NUM] meses siguio reduciendose y permanece dentro del rango metael crecimiento de la actividad economica se mantiene por debajo de su potencial,3
2017-07,espera actividad economica proximos trimestres recupere aumento gasto publico privado economia mundial sigue recuperandose gradualmente aunque mantiene cierta incertidumbre respecto politicas economias desarrolladas,se espera que la actividad economica en los proximos trimestres se recupere por el aumento del gasto publico y privado y la economia mundial sigue recuperandose gradualmente aunque se mantiene cierta incertidumbre respecto a las politicas de economias desarrolladas,4
2017-07,particular reversion estimulo monetario bancos centrales dichas economias,en particular sobre la reversion del estimulo monetario de los bancos centrales en dichas economias,5
2017-07,inflacion reversion precios alimentos tasa interanual inflacion redujo tercer mes consecutivo pasando junio,la inflacion de [DATE] fue [NUM] por la reversion de los precios de algunos alimentos con lo cual la tasa interanual de inflacion se redujo por tercer mes consecutivo pasando de [NUM] en [DATE] a [NUM] en junio,6
2017-07,tasa inflacion alimentos energia tasa interanual paso tambien dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en [DATE] tambien dentro del rango meta de [NUM] a [NUM],7
2017-07,indicadores expectativas empresariales actividad economica mantienen rango optimista crecimiento producto bruto interno ubica,los indicadores de expectativas empresariales sobre la actividad economica se mantienen en el rango optimista y el del crecimiento del producto bruto interno para [NUM] se ubica entre [NUM] y [NUM],8
2017-08,inflacion mantiene dentro rango meta inflacion alimentos energia continuo descendiendo dentro dicho rango,la inflacion se mantiene dentro del rango meta y la inflacion sin alimentos y energia continuo descendiendo dentro de dicho rango,1
2017-08,espera ambas tasas converjan fin aniola expectativa inflacion meses siguio reduciendose dentro dicho rangoel crecimiento actividad economica mantiene debajo potencial,se espera que ambas tasas converjan a [NUM] a fin de aniola expectativa de inflacion a [NUM] meses siguio reduciendose dentro de dicho rangoel crecimiento de la actividad economica se mantiene por debajo de su potencial,2
2017-08,inflacion tasa interanual inflacion paso dentro rango meta,la inflacion de [DATE] fue [NUM] con lo cual la tasa interanual de inflacion paso de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta,3
2017-08,tasa inflacion alimentos energia tasa interanual continuo reduciendose tambien dentro rango meta proyecta tasa mantenga dentro dicho rango,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual continuo reduciendose de [NUM] en [DATE] a [NUM] en [DATE] tambien dentro del rango meta y se proyecta que esta tasa se mantenga dentro de dicho rango durante [NUM] y [NUM],4
2017-08,misma sesion directorio tambien acordo mantener tasas interes operaciones activas pasivas moneda nacional banco central sistema financiero efectuadas subasta,en la misma sesion de directorio tambien se acordo mantener las tasas de interes de las operaciones activas y pasivas en moneda nacional del banco central con el sistema financiero efectuadas fuera de subasta,5
2017-09,incremento precios alimentos tarifas agua tendran efecto transitorio inflacion,el incremento de precios de algunos alimentos y de las tarifas de agua en [DATE] tendran un efecto transitorio en la inflacion,1
2017-09,mediciones tendencia inflacionaria encuentran dentro rango meta proyecta continuaran bajando proximos mesesla expectativa inflacion meses continuo bajando situandose [DATE]el crecimiento actividad economica mantiene debajo potencial,las mediciones de tendencia inflacionaria se encuentran dentro del rango meta y se proyecta que continuaran bajando en los proximos mesesla expectativa de inflacion a [NUM] meses continuo bajando situandose en [NUM] en [DATE]el crecimiento de la actividad economica se mantiene por debajo de su potencial,2
2017-09,espera actividad recupere mayor dinamismo gasto publico privado economia mundial sigue recuperandose gradualmente aunque relativa incertidumbre asociada eventual reversion estimulos monetarios economias avanzadas,se espera que la actividad se recupere por un mayor dinamismo del gasto publico y privado y la economia mundial sigue recuperandose gradualmente aunque con una relativa incertidumbre asociada a una eventual reversion de los estimulos monetarios en las economias avanzadas,3
2017-09,inflacion tasa interanual inflacion paso agosto,la inflacion de [DATE] fue [NUM] con lo cual la tasa interanual de inflacion paso de [NUM] en [DATE] a [NUM] en agosto,4
2017-09,considerar contribucion incremento precios agua limon inflacion mes sido inflacion interanual,sin considerar la contribucion del incremento de los precios del agua y el limon la inflacion del mes hubiera sido [NUM] y la inflacion interanual [NUM],5
2017-09,tasa inflacion alimentos energia tasa interanual paso dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta de [NUM] a [NUM],6
2017-09,proyecta inflacion retorne rango meta mantenga mismo,se proyecta que la inflacion retorne al rango meta durante [NUM] y se mantenga en el mismo en [NUM],7
2017-09,indicadores expectativas empresariales mejorado mantienen rango optimista,los indicadores de expectativas empresariales de [DATE] han mejorado y se mantienen en el rango optimista,8
2017-09,compra directa temporal divisases comision equivalente costo efectivo anual minimo,compra directa temporal de divisases una comision equivalente a un costo efectivo anual minimo de [NUM],9
2017-10,parte mediciones tendencia inflacionaria encuentran tambien dentro dicho rango proyecta tasa inflacion continuara bajando proximos mesesla expectativa inflacion meses continuo dentro rango metael crecimiento actividad economica mantiene debajo potencial aunque espera alcance mayor dinamismo aumento gasto publico privado economia mundial sigue recuperandose gradualmente aunque relativa incertidumbre asociada eventual reversion estimulos monetarios economias avanzadas,por su parte las mediciones de tendencia inflacionaria se encuentran tambien dentro de dicho rango y se proyecta que la tasa de inflacion continuara bajando en los proximos mesesla expectativa de inflacion a [NUM] meses continuo dentro del rango metael crecimiento de la actividad economica se mantiene por debajo de su potencial aunque se espera que alcance un mayor dinamismo por el aumento del gasto publico y privado y la economia mundial sigue recuperandose gradualmente aunque con una relativa incertidumbre asociada a una eventual reversion de los estimulos monetarios en las economias avanzadas,1
2017-10,inflacion tasa interanual inflacion paso dentro rango meta,la inflacion de [DATE] fue [NUM] con lo cual la tasa interanual de inflacion paso de [NUM] en [DATE] a [NUM] en [DATE] dentro del rango meta de [NUM] a [NUM],2
2017-10,tasa inflacion alimentos energia tasa interanual paso tambien dentro rango meta,la tasa de inflacion sin alimentos y energia fue [NUM] con lo cual la tasa interanual paso de [NUM] en [DATE] a [NUM] en [DATE] tambien dentro del rango meta,3
2017-10,indicadores expectativas empresariales continuado mejorando mantienen rango optimista,los indicadores de expectativas empresariales han continuado mejorando en [DATE] y se mantienen en el rango optimista,4
2017-11,directorio banco central acordo reducir tasa interes referencia tomando cuenta siguientes factores,el directorio del banco central acordo reducir la tasa de interes de referencia de [NUM] a [NUM] tomando en cuenta los siguientes factores,1
2017-11,inflacion continuo disminuyendo ubico medio rango meta,la inflacion en [DATE] continuo disminuyendo y se ubico en el medio del rango meta,2
2017-11,parte mediciones tendencia inflacionaria continuan reduciendose encuentran tambien dentro dicho rango,por su parte las mediciones de tendencia inflacionaria continuan reduciendose y se encuentran tambien dentro de dicho rango,3
2017-11,proyecta ambas mediciones inflacion continuaran dentro mismo anios,se proyecta que ambas mediciones de inflacion continuaran dentro del mismo en los anios [NUM] y [NUM],4
2017-11,expectativas inflacion meses continuaron dentro rango meta espera seguiran reduciendose proximos mesesi,las expectativas de inflacion a [NUM] meses continuaron dentro del rango meta y se espera que seguiran reduciendose en los proximos mesesi,5
2017-11,crecimiento actividad economica viene recuperando rapidamente aunque mantiene debajo crecimiento potencial contexto baja inflacion,el crecimiento de la actividad economica se viene recuperando rapidamente aunque se mantiene por debajo de su crecimiento potencial en un contexto de baja inflacion y,6
2017-11,economia mundial sigue recuperandose gradualmente aunque relativa incertidumbre asociada eventual reversion estimulos monetarios economias avanzadas,la economia mundial sigue recuperandose gradualmente aunque con una relativa incertidumbre asociada a una eventual reversion de los estimulos monetarios en las economias avanzadas,7
2017-11,directorio encuentra atento nueva informacion inflacion determinantes considerar ser necesario modificaciones posicion politica monetaria,el directorio se encuentra atento a la nueva informacion sobre la inflacion y sus determinantes para considerar de ser necesario modificaciones en la posicion de su politica monetaria,8
2017-11,inflacion tasa interanual paso octubre,la inflacion de [DATE] fue [NUM] con lo cual su tasa interanual paso de [NUM] en [DATE] a [NUM] en octubre,9
2017-11,indicadores expectativas empresariales continuado mejorando mantienen rango optimista aunque crecimiento economia encuentra debajo potencial,los indicadores de expectativas empresariales han continuado mejorando en [DATE] y se mantienen en el rango optimista aunque el crecimiento de la economia se encuentra por debajo de su potencial,10
2017-11,misma sesion directorio tambien acordo reducir tasas interes operaciones activas pasivas moneda nacional banco central sistema financiero efectuadas subasta,en la misma sesion de directorio tambien se acordo reducir las tasas de interes de las operaciones activas y pasivas en moneda nacional del banco central con el sistema financiero efectuadas fuera de subasta,11
2017-12,directorio banco central acordo mantener tasa interes referencia,el directorio del banco central acordo mantener la tasa de interes de referencia en [NUM],1
2017-12,inflacion continuo disminuyendo dentro rango meta debido reversion choques oferta,la inflacion en [DATE] continuo disminuyendo dentro del rango de meta debido a la reversion de choques de oferta,2
2017-12,proyecta siga reduciendose siguientes meses posteriormente converger fines,se proyecta que esta siga reduciendose en los siguientes meses para posteriormente converger a [NUM] a fines de [NUM],3
2017-12,parte mediciones tendencia inflacionaria continuan reduciendose espera mantengan dentro rango meta,por su parte las mediciones de tendencia inflacionaria continuan reduciendose y se espera que se mantengan dentro del rango meta en [NUM] y [NUM],4
2017-12,expectativa inflacion meses disminuyo dentro rango meta proyecta seguira reduciendose proximos meses ubicarse [NUM]i,la expectativa de inflacion a [NUM] meses disminuyo dentro del rango meta y se proyecta que seguira reduciendose en los proximos meses hasta ubicarse en [NUM]i,5
2017-12,crecimiento actividad economica viene dinamizando mayor gasto publico privado aunque mantiene debajo crecimiento potencial,el crecimiento de la actividad economica se viene dinamizando por un mayor gasto publico y privado aunque se mantiene por debajo de su crecimiento potencial y,6
2017-12,inflacion tasa interanual paso noviembre,la inflacion de [DATE] fue [NUM] con lo cual su tasa interanual paso de [NUM] en [DATE] a [NUM] en noviembre,7
2017-12,indicadores expectativas empresariales mantienen rango optimista aunque crecimiento economia encuentra debajo potencial,los indicadores de expectativas empresariales a [DATE] se mantienen en el rango optimista aunque el crecimiento de la economia se encuentra por debajo de su potencial,8
2018-01,inflacion continuo disminuyendo ubico tramo inferior rango meta segundo mes consecutivo,la inflacion en [DATE] continuo disminuyendo y se ubico en el tramo inferior del rango meta por segundo mes consecutivo,1
2018-01,resultado explica principalmente reversion choques oferta agrega nivel actividad economica menor potencial,este resultado se explica principalmente por la reversion de choques de oferta a lo que se agrega un nivel de actividad economica menor a su potencial,2
2018-01,proyecta inflacion seguira reduciendose primeros meses posteriormente converger,se proyecta que la inflacion seguira reduciendose en los primeros meses de [NUM] para posteriormente converger a [NUM],3
2018-01,parte mediciones tendencia inflacionaria continuan reduciendose espera mantengan cerca centro rango meta presente anio,por su parte las mediciones de tendencia inflacionaria continuan reduciendose y se espera que se mantengan cerca del centro del rango meta en el presente anio,4
2018-01,expectativas inflacion meses continuaron bajando pasando [DATE]i,las expectativas de inflacion a [NUM] meses continuaron bajando pasando de [NUM] en [DATE] a [NUM] en [DATE]i,5
2018-01,cuarto trimestre gasto publico particular inversion registro crecimiento menor proyectado,en el cuarto trimestre el gasto publico en particular el de inversion registro un crecimiento menor al proyectado,6
2018-01,amplio brecha actividad economica potencial,con esto se amplio la brecha entre la actividad economica y su potencial y,7
2018-01,economia mundial sigue mostrando indicadores favorables seniales positivas cotizaciones materias primas flujos capitales hacia economias emergentes,la economia mundial sigue mostrando indicadores favorables con seniales positivas en las cotizaciones de las materias primas y en los flujos de capitales hacia economias emergentes,8
2018-01,directorio encuentra atento nueva informacion inflacion determinantes considerar ser necesario modificaciones posicion politica monetaria,el directorio se encuentra atento a la nueva informacion sobre la inflacion y sus determinantes para considerar de ser necesario modificaciones en la posicion de la politica monetaria,9
2018-01,inflacion tasa interanual paso diciembre,la inflacion de [DATE] fue [NUM] con lo cual su tasa interanual paso de [NUM] en [DATE] a [NUM] en diciembre,10
2018-02,directorio banco central acordo mantener tasa interes referencia tomando cuenta siguientes factores,el directorio del banco central acordo mantener la tasa de interes de referencia en [NUM] tomando en cuenta los siguientes factores,1
2018-02,inflacion continuo disminuyendo ubico tramo inferior rango meta tercer mes consecutivo,la inflacion en [DATE] continuo disminuyendo y se ubico en el tramo inferior del rango meta por tercer mes consecutivo,2
2018-02,resultado explica principalmente reversion choques oferta nivel actividad economica menor potencial,este resultado se explica principalmente por la reversion de choques de oferta y por un nivel de actividad economica menor a su potencial,3
2018-02,proyecta inflacion mantendra alrededor limite inferior dicho rango primeros meses posteriormente converger,se proyecta que la inflacion se mantendra alrededor del limite inferior de dicho rango en los primeros meses de [NUM] para posteriormente converger a [NUM],4
2018-02,expectativas inflacion meses continuaron bajando situandose [DATE]i,las expectativas de inflacion a [NUM] meses continuaron bajando situandose en [NUM] en [DATE]i,5
2018-02,crecimiento actividad economica mantiene debajo potencial,el crecimiento de la actividad economica se mantiene por debajo de su potencial y,6
